state_t8,action_t8,new_state_t8,cost_t8,new_state_val_opt_t8,total_cost_opt_t8,state_t9,action_t9,new_state_t9,cost_t9,new_state_val_cost_t9,total_cost_t9,state_t10,action_t10,new_state_t10,cost_t10,new_state_val_cost_t10,total_cost_t10,state_t11,action_t11,new_state_t11,cost_t11,new_state_val_cost_t11,total_cost_t11,state_t12,action_t12,new_state_t12,cost_t12,new_state_val_cost_t12,total_cost_t12,state_t13,action_t13,new_state_t13,cost_t13,new_state_val_cost_t13,total_cost_t13,state_t14,action_t14,new_state_t14,cost_t14,new_state_val_cost_t14,total_cost_t14,state_t15,action_t15,new_state_t15,cost_t15,new_state_val_cost_t15,total_cost_t15,state_t16,action_t16,new_state_t16,cost_t16,new_state_val_cost_t16,total_cost_t16,state_t17,action_t17,new_state_t17,cost_t17,new_state_val_cost_t17,total_cost_t17,state_t18,action_t18,new_state_t18,cost_t18,new_state_val_cost_t18,total_cost_t18,state_t19,action_t19,new_state_t19,cost_t19,new_state_val_cost_t19,total_cost_t19
"[20, 5, 10]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 10]",2890,-1389.89771,1500.10229,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",0,-1389.89771,-1389.89771,"[20, 5, 10]","[(0, 1), (5, 0), (5, 0)]","[20, 10, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",867,-1681.277153,-814.2771525,"[20, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 0, 0]",0,52.72284747,52.72284747,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",-867,-867,-1734,"[10, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 5]",-289,-578,-867,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",0,-578,-578,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",0,-578,-578,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",-289,-289,-578,"[20, 5, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 5, 5]",-289,0,-289
"[20, 5, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 15]",2890,-1391.087431,1498.912569,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",0,-1391.087431,-1391.087431,"[20, 5, 15]","[(0, 1), (5, 0), (0, 1)]","[20, 10, 15]",1.189721439,-1392.277153,-1391.087431,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[20, 0, 0]",867,52.72284747,919.7228475,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1681.277153,-1681.277153,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",-867,-867,-1734,"[10, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 10]",-289,-578,-867,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",0,-578,-578,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",0,-578,-578,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-289,-289,-578,"[20, 5, 10]","[(0, 1), (0, 0), (0, 0)]","[15, 5, 10]",-289,0,-289
"[20, 5, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 20]",2890,-1392.277153,1497.722847,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",0,-1392.277153,-1392.277153,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",0,-1392.277153,-1392.277153,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-578,-814.2771525,-1392.277153,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",867,-1681.277153,-814.2771525,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",0,-1734,-1734,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 15]",-867,-867,-1734,"[10, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 15]",-289,-578,-867,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",0,-578,-578,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",0,-578,-578,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",-289,-289,-578,"[20, 5, 15]","[(0, 1), (0, 0), (0, 0)]","[15, 5, 15]",-289,0,-289
"[20, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 0]",-578,-1386.58014,-1964.58014,"[20, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 0, 5]",0.938126589,-1387.518267,-1386.58014,"[20, 10, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 10, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 5, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 5, 0]",0,52.72284747,52.72284747,"[20, 10, 0]","[(0, 1), (0, 1), (0, 0)]","[10, 10, 0]",867,-814.2771525,52.72284747,"[10, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 0]",-289,-525.2771525,-814.2771525,"[15, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 0]",0,-525.2771525,-525.2771525,"[20, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 10, 5]",52.72284747,-578,-525.2771525,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 0]",-289,-289,-578,"[20, 10, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 10, 0]",-289,0,-289
"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",-578,-1387.518267,-1965.518267,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1387.518267,-1387.518267,"[20, 10, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 10, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",0,-1681.277153,-1681.277153,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 0]",-867,-814.2771525,-1681.277153,"[10, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 0]",-289,-525.2771525,-814.2771525,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",0,-578,-578,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",0,-578,-578,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 0]",-289,-289,-578,"[20, 10, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 10, 0]",-289,0,-289
"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",-578,-1388.707988,-1966.707988,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",0,-1388.707988,-1388.707988,"[20, 10, 10]","[(0, 1), (0, 1), (5, 0)]","[20, 10, 15]",1.189721439,-1392.277153,-1391.087431,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 5, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 0, 5]",2601,-1681.277153,919.7228475,"[20, 5, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 5, 0]",0,52.72284747,52.72284747,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",-867,-867,-1734,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 5]",-289,-578,-867,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",0,-578,-578,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",0,-578,-578,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",-289,-289,-578,"[20, 10, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 10, 5]",-289,0,-289
"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-578,-1389.89771,-1967.89771,"[20, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",0,-1389.89771,-1389.89771,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",0,-1392.277153,-1392.277153,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",0,-1681.277153,-1681.277153,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-867,-867,-1734,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 10]",-289,-578,-867,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",0,-578,-578,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",0,-578,-578,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-289,-289,-578,"[20, 10, 10]","[(0, 1), (0, 0), (0, 0)]","[15, 10, 10]",-289,0,-289
"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 20]",-578,-1391.087431,-1969.087431,"[20, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 20]",0,-1391.087431,-1391.087431,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 20]",0,-3126.277153,-3126.277153,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",-578,-2548.277153,-3126.277153,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",-867,-1681.277153,-2548.277153,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",0,-1734,-1734,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",-867,-867,-1734,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 15]",-289,-578,-867,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",0,-578,-578,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 20]",0,-578,-578,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",-289,-289,-578,"[20, 10, 15]","[(0, 1), (0, 0), (0, 0)]","[15, 10, 15]",-289,0,-289
"[20, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 0]",-578,-1387.769862,-1965.769862,"[20, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 5, 5]",0.938126589,-1388.707988,-1387.769862,"[20, 15, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 15, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 0]",-867,52.72284747,-814.2771525,"[20, 10, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 10, 0]",0,52.72284747,52.72284747,"[20, 15, 0]","[(0, 1), (0, 1), (0, 0)]","[10, 15, 0]",867,-814.2771525,52.72284747,"[10, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 0]",-289,-525.2771525,-814.2771525,"[15, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 0]",0,-525.2771525,-525.2771525,"[20, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 15, 5]",52.72284747,-578,-525.2771525,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 0]",-289,-289,-578,"[20, 15, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 15, 0]",-289,0,-289
"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",-578,-1388.707988,-1966.707988,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",0,-1388.707988,-1388.707988,"[20, 15, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 15, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578,-814.2771525,-1392.277153,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 0]",-867,52.72284747,-814.2771525,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",0,-1681.277153,-1681.277153,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 0]",-867,-814.2771525,-1681.277153,"[10, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 0]",-289,-525.2771525,-814.2771525,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",0,-578,-578,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 5]",0,-578,-578,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 0]",-289,-289,-578,"[20, 15, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 15, 0]",-289,0,-289
"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-1389.89771,-1967.89771,"[20, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",0,-1389.89771,-1389.89771,"[20, 15, 10]","[(0, 1), (0, 1), (5, 0)]","[20, 15, 15]",1.189721439,-1392.277153,-1391.087431,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578,-814.2771525,-1392.277153,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601,-1681.277153,919.7228475,"[20, 10, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 10, 0]",0,52.72284747,52.72284747,"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 5]",-867,-867,-1734,"[10, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 5]",-289,-578,-867,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",0,-578,-578,"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",0,-578,-578,"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 5]",-289,-289,-578,"[20, 15, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 15, 5]",-289,0,-289
"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",-578,-1391.087431,-1969.087431,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",0,-1391.087431,-1391.087431,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 15]",0,-1392.277153,-1392.277153,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578,-814.2771525,-1392.277153,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 0]",-867,52.72284747,-814.2771525,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",0,-1681.277153,-1681.277153,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-867,-867,-1734,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",-289,-578,-867,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 15]",0,-578,-578,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 15]",0,-578,-578,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-289,-289,-578,"[20, 15, 10]","[(0, 1), (0, 0), (0, 0)]","[15, 15, 10]",-289,0,-289
"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",-578,-1392.277153,-1970.277153,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 20]",0,-1392.277153,-1392.277153,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 20]",0,-3126.277153,-3126.277153,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",-578,-2548.277153,-3126.277153,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",-867,-1681.277153,-2548.277153,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",0,-1734,-1734,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",-867,-867,-1734,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",-289,-578,-867,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 20]",0,-578,-578,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 20]",0,-578,-578,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 15]",-289,-289,-578,"[20, 15, 15]","[(0, 1), (0, 0), (0, 0)]","[15, 15, 15]",-289,0,-289
"[20, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 0]",-578,-1388.959583,-1966.959583,"[20, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 10, 5]",0.938126589,-1389.89771,-1388.959583,"[20, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 20, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 0]",-867,52.72284747,-814.2771525,"[20, 15, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 15, 0]",0,52.72284747,52.72284747,"[20, 20, 0]","[(0, 1), (0, 1), (0, 0)]","[10, 20, 0]",867,-814.2771525,52.72284747,"[10, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 0]",-289,-525.2771525,-814.2771525,"[15, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 0]",0,-525.2771525,-525.2771525,"[20, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 20, 5]",52.72284747,-578,-525.2771525,"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 0]",-289,-289,-578,"[20, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 20, 0]",-289,0,-289
"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",-578,-1389.89771,-1967.89771,"[20, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",0,-1389.89771,-1389.89771,"[20, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 20, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-578,-814.2771525,-1392.277153,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 0]",-867,52.72284747,-814.2771525,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 5]",0,-1681.277153,-1681.277153,"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 0]",-867,-814.2771525,-1681.277153,"[10, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 0]",-289,-525.2771525,-814.2771525,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 5]",0,-578,-578,"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 5]",0,-578,-578,"[20, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 0]",-289,-289,-578,"[20, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 20, 0]",-289,0,-289
"[20, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578,-1391.087431,-1969.087431,"[20, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",0,-1391.087431,-1391.087431,"[20, 20, 10]","[(0, 1), (0, 1), (5, 0)]","[20, 20, 15]",1.189721439,-1392.277153,-1391.087431,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-578,-814.2771525,-1392.277153,"[20, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 10, 5]",2601,-1681.277153,919.7228475,"[20, 15, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 15, 0]",0,52.72284747,52.72284747,"[20, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 5]",-867,-867,-1734,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 5]",-289,-578,-867,"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 10]",0,-578,-578,"[20, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 10]",0,-578,-578,"[20, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 5]",-289,-289,-578,"[20, 20, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 20, 5]",-289,0,-289
"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",-578,-1392.277153,-1970.277153,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",0,-1392.277153,-1392.277153,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 15]",0,-1392.277153,-1392.277153,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-578,-814.2771525,-1392.277153,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 0]",-867,52.72284747,-814.2771525,"[20, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 5]",0,-1681.277153,-1681.277153,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 10]",-867,-867,-1734,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 10]",-289,-578,-867,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 15]",0,-578,-578,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 15]",0,-578,-578,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 10]",-289,-289,-578,"[20, 20, 10]","[(0, 1), (0, 0), (0, 0)]","[15, 20, 10]",-289,0,-289
"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 20]",-578,-3126.277153,-3704.277153,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 20]",0,-3126.277153,-3126.277153,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 20]",0,-3126.277153,-3126.277153,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 15]",-578,-2548.277153,-3126.277153,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",-867,-1681.277153,-2548.277153,"[20, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",0,-1734,-1734,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",-867,-867,-1734,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 15]",-289,-578,-867,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 20]",0,-578,-578,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 20]",0,-578,-578,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 20, 15]",-289,-289,-578,"[20, 20, 15]","[(0, 1), (0, 0), (0, 0)]","[15, 20, 15]",-289,0,-289
